rating,title,status,pros,cons,advice,Recommend,CEO Approval,Business Outlook,Career Opportunities,Compensation and Benefits,Senior Management,Work/Life Balance,Culture & Values,Diversity & Inclusion,firm_link,date,job,index
4.0,Great place to work,"Current Employee, more than 3 years",Good work life balance Career opportunities,less hike On site opportunity depends on dept,,o,o,o,4.0,4.0,4.0,4,4.0,4.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-23, Senior Software Engineer,0.0
5.0,Great place/ work,"Former Employee, more than 5 years",Great projects great people nice management - comes with solutions for almost everything I had reach to them,Limited projects. Hard to get new project like platform project and have.,,v,o,o,5.0,5.0,5.0,5,5.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-17, Senior System Engineer,1.0
4.0,An amazing company to work for.,"Current Employee, more than 1 year",- Flexibility - Health Insurance - Overall benefits - Training Offers,- Salary is not proportional to the responsibilities (should be higher) - Resistance to invest in external trainings (Portugal),,v,o,o,5.0,4.0,5.0,4,5.0,3.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-16, Industrial Consultant,2.0
4.0,,Current Employee,god salary and international team,a bit too boring job,,o,o,o,,,,,,,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-25, Simulation Engineer,3.0
4.0,"Good Benefits, Average Salary","Current Employee, more than 3 years","- Nice office. - Personal development opportunities. - Nice technologies to work with: ML frameworks, Python, C++. - Nice culture, friendly people.",- Average Salary - in line with the market. - The contact with german management can be a pain.,,v,r,v,5.0,4.0,4.0,5,5.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-13, Software Engineer,4.0
4.0,good,"Former Employee, more than 1 year",there was a freedom for home office,incoherent requirements from people who lack of understanding in my topic bad food in cafeteria,,o,o,o,5.0,5.0,5.0,5,5.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-20, Working Student,5.0
5.0,Great,Former Employee,Great team and great leaders,Lower salaries compared with other companies,,o,o,o,,,,,,,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-24, Research Scientist,6.0
5.0,Best company to work,Current Employee,Best company to work for,There are no any cons for this company,,v,v,v,5.0,5.0,5.0,5,5.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-21, Software Engineer,7.0
5.0,Good environment,Former Employee,wlb with very good environment,"low salary, slow promotion, bad location",,o,o,o,2.0,1.0,5.0,5,5.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-22, Software Engineer,8.0
5.0,Recommended,Current Employee,"Good trainings, most of the managers are well trained, lot of opportunities in different fields",Extremely large and sophisticated organization,,v,v,v,5.0,4.0,5.0,4,5.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-05, Reliability Engineer,9.0
5.0,Great place to work,Current Employee,- Excellent benefits while working at this company,Sometimes you might not have tasks to do,,o,o,o,5.0,5.0,4.0,4,4.0,4.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-19, Anonymous Employee,0.0
4.0,yes,"Current Employee, more than 1 year",great place to work and colleagues and team leaders are where friendly,not bad and package not that much for senior level,,v,v,v,3.0,4.0,5.0,4,5.0,3.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-19, Graduate Engineer,1.0
4.0,Pricing manager,"Former Employee, more than 5 years",working environment salary worklife balance,distance training benefits worklife balance,,o,o,o,4.0,4.0,4.0,4,4.0,4.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-22, Pricing Analyst,2.0
4.0,Confortable/family friendly,"Current Employee, more than 10 years","Family friendly work place, offer dayly child care and there is possibilty to work part-time.",The salary is a bit bellow the average of your position.,,v,r,o,4.0,4.0,4.0,5,4.0,4.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-16, Software Engineer,3.0
4.0,Senior Project Manager,"Current Employee, more than 10 years",Work Life Balance Nature of work Company culture,Salary No stocks or No bonus,,v,r,v,4.0,3.0,3.0,5,5.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-20, Senior Project Manager,4.0
5.0,Good for work,Current Employee,Overall work life balance is good and perfect for youngsters,Learning new things is little bit difficult,,o,o,o,,,,,,,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-18, Software Engineer,5.0
4.0,Great program for fresh graduates,"Current Employee, more than 3 years",- wide opportunity to develop and grow - amazing opportunity to have an insight on how the organization works - good trainig opportunities,"- low salary in the graduate program - not always supported/coached in the roght way - overcomplicated processes, very split responsibilities",,v,v,v,5.0,3.0,4.0,4,5.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-06, Junior Managers Program (JMP),6.0
5.0,Very Good,"Current Employee, more than 3 years","People, Benefits, Office, Projects, Tools",there is nothing to add really...,,v,v,o,5.0,5.0,5.0,5,5.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-20, Senior Test Manager,7.0
5.0,Very good,Current Employee,Very good team and management,Some Polish language command is needed,,v,v,v,5.0,5.0,5.0,5,5.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-20, Cloud Developer,8.0
5.0,Life of a work student at Bosch,"Former Employee, more than 1 year",Good pay compared to other jobs,The learning element is less,,o,o,o,5.0,5.0,5.0,5,5.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-18, Work Student,9.0
5.0,internship experience,Current Employee,"Oriented R&D section, good team working, nice atmosphrr","Location area, canten, sometimes overloading",,v,v,r,2.0,4.0,5.0,3,4.0,3.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-14, Internship,0.0
5.0,Super good,Current Employee,Quality of life at work Interesting Emancipating,No cons that I can see,,o,o,o,,,,,,,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-19, Embedded Software Engineer,1.0
3.0,Good company in automotive domain,Current Employee,Good company to work for👍,Management could be employ friendly,,v,r,r,3.0,2.0,2.0,3,4.0,3.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-19, Technical Specialist,2.0
5.0,Great place to work,"Current Employee, more than 10 years",People and technology oriented company. Taking good care of employees,"It is a large ship that is not always very fast,but you can make it fast if you need it",,v,o,o,5.0,4.0,5.0,4,5.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-10, Head of Department,3.0
4.0,Good company to work for,"Current Employee, more than 1 year","Great benefits, work culture and colleagues!",High workload which can affect work-life balance,,v,o,v,3.0,4.0,4.0,3,4.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-17, Marketing Specialist,4.0
4.0,Good place to work,"Current Employee, more than 3 years",Employee friendly company and verybgood opportunities to learn.,I don’t have any cons for this company.,,v,v,o,5.0,5.0,3.0,5,4.0,3.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-16, Devops Engineer,5.0
4.0,Good company,"Current Employee, more than 8 years",Worklife balance Learning opportunities Travel Good working conditions,Limited and slow growth Too much laid back attitude,,o,o,o,,,,,,,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-17, Technical Expert,6.0
3.0,Good,"Current Employee, less than 1 year","Wage, work schedule, benefits, food, office","Colleagues, importance of work, internal processes",,x,x,x,3.0,4.0,2.0,4,3.0,4.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-18, Marketing Intern,7.0
3.0,Got job,Current Employee,Work life balance is good,Not good for learning and growth,,o,o,o,4.0,3.0,3.0,5,3.0,4.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-18, Software Engineer,8.0
4.0,Great experience,Current Employee,Great team Very friendly people Always up to lend a hand,Some managers are not so people-oriented as are results-oriented,,o,o,o,,,,,,,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-14, Software Developer,9.0
5.0,One of the best company,"Former Employee, more than 3 years",One of the best company,"Not found as such, gd company",,v,v,v,5.0,3.0,3.0,5,5.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-17, Lead Android Engineer,0.0
5.0,Great experience,"Former Employee, less than 1 year",Flexibility Teamwork No core-schedule Organized,Tasks were not so well assigend.,,v,r,v,5.0,5.0,4.0,5,5.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-17, Praktikant Ingenieur,1.0
5.0,Embedded engineer,"Current Employee, less than 1 year","Work culture, job security, Brand...",Nothing to say ...all gud,,v,v,v,5.0,5.0,4.0,5,4.0,4.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-17, Embedded Software Engineer,2.0
4.0,Good company to stay,"Current Employee, more than 5 years","Work life balance, career stability, Futuristics project",Salary is too less and increment depends on lot of politics.,,o,o,o,,,,,,,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-06, Senior Software Engineer,3.0
5.0,Great place to work,Current Employee,Work life balance Opportunities to Learn Appreciate Good Work Paid personal development days Wellness programs Company culture Free healthy food (Meals and snacks),The gifts what we got were also considered for tax,,v,v,v,5.0,5.0,5.0,5,5.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-05, Senior Software Engineer,4.0
5.0,Pleasant work environment,"Former Employee, more than 1 year","Good pay, good working conditions and environment.",No cons during my period there.,,v,r,v,5.0,5.0,,5,5.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-14, Software Engineer,5.0
4.0,Mechanical Design Engineer,"Current Employee, more than 5 years","Fantastic teams, challenging projects, and a diversified product portfolio.",Career progression is limited. Very hierarchical organization. Poor senior management and lack of vision for the department's future.,,v,x,r,2.0,4.0,2.0,4,3.0,4.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-05, Mechanical Design Engineer,6.0
5.0,Good company to work,Current Employee,1. Trainings are good 2. Process oriented work. 3. Supportive people and management 4. Hybrid working,Salaries are comparatively lesser but good work life balance.,,v,v,v,4.0,4.0,5.0,4,5.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-08, Technical Specialist,7.0
3.0,It is ok,"Current Employee, more than 3 years","Remote work, not much else","Lack of flexibility, no transparency",,x,x,v,3.0,2.0,2.0,4,2.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-12, Customer Support,8.0
5.0,Great company culture,"Current Employee, more than 5 years","Excellent products, motivated colleagues, lots of growth in the company",None at the moment. Maybe just the canteen food :),,v,v,v,3.0,4.0,3.0,4,4.0,2.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-07, Project Leader,9.0
4.0,A very good place,Former Employee,Perfect to grow and learn,Not the prior business of the group,,v,o,x,5.0,4.0,4.0,5,5.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-14, Data Analyst,0.0
5.0,Good company with good technology,Current Employee,Good company with good technology,Nothing everything is perfect here,,v,v,v,5.0,5.0,5.0,5,5.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-14, Senior Software Engineer,1.0
3.0,Nice work environment,Current Employee,Nice work environment and colleagues,"Not so well paid, comparing to other companies",,o,o,o,4.0,3.0,3.0,3,4.0,4.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-15, Software Engineer,2.0
4.0,.,Current Employee,Good Support from Co-workers Till Now,Un Trained Project managers always,,v,r,v,4.0,4.0,3.0,3,4.0,4.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-15, Embedded Software Engineer,3.0
2.0,"Poor mgmt, salary under market","Former Employee, more than 3 years",Good place to learn and start developing your skillset.,"Once you know what you’re doing, the compensation leaves A LOT to be desired. Especially considering what the competition are offering.",,x,v,v,2.0,3.0,1.0,5,4.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-02-22, Junior Java Developer,4.0
3.0,RB fullfills definition of Corporation,"Current Employee, more than 3 years",Benefits Remote Work Office is quite fresh,You need to document each document Agile at Robert Bosch means agile creation of documentation,,x,v,v,4.0,5.0,4.0,3,4.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-08, Mid,5.0
4.0,Project management,Current Employee,Good work life balance and work culture,Package is lesser compared to other automotive companies,,v,v,v,4.0,4.0,4.0,5,5.0,4.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-08, Project Manager,6.0
4.0,Serial supporter,"Former Employee, more than 3 years","Salary, location, bonusos, product sale","Stupid bosses, irrational tasks and i wont never believe in my collouges",,x,o,o,3.0,4.0,1.0,3,3.0,3.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-11, Mechanical Engineer,7.0
5.0,Overall,"Former Employee, more than 3 years",Good culture Free food Flexible time,Low salary for senior software,,v,v,v,5.0,5.0,5.0,5,5.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-13, Senior Software Engineer,8.0
5.0,d,"Current Employee, more than 8 years",Innovation Proactivity Support Learning Platform Team spirit,To many tasks Stressful To right things,,v,v,v,4.0,3.0,4.0,2,5.0,4.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-10, Senior Payroll Specialist,9.0
4.0,Great,"Former Employee, more than 3 years",Good growth Learning curve would be good,Less salary More politics More pressure,,v,v,v,4.0,4.0,2.0,2,4.0,3.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-08, Senior Software Developer,0.0
4.0,Great place to learn and grow,"Former Employee, more than 3 years",Huge company with many career growth opportunities.,The usual issues as with any large company.,,o,o,o,5.0,2.0,5.0,4,4.0,5.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-08, Software Engineer,1.0
4.0,OPX Cordinator,"Former Employee, more than 5 years",Great culture and growth opportunities,"Leadership is a mess; they will need to cover their assets before putting the team first,.",,v,v,v,3.0,3.0,3.0,2,4.0,4.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-07, Coordinador Opertivo,2.0
5.0,Very good,Current Employee,Free food will be provided,Pay scale will be slow compare to other automative companies,,v,v,v,4.0,4.0,4.0,4,4.0,4.0,Reviews/Robert-Bosch-Reviews-E320958.htm,2023-03-10, Associate Software Engineer,3.0
