rating,title,status,pros,cons,advice,Recommend,CEO Approval,Business Outlook,Career Opportunities,Compensation and Benefits,Senior Management,Work/Life Balance,Culture & Values,Diversity & Inclusion,firm_link,date,job,index
5.0,Best Company!,"Former Employee, more than 1 year","Best place I have worked to date, treats employees well, I would love to work here again if I ever move back into the area.",There are absolutely no cons!,,v,v,v,5,5,5,5,5.0,,https://www.glassdoor.com/Reviews/P-C-Richard-and-Son-Reviews-E4425.htm,2019-03-29, Anonymous Employee,
5.0,ACE,"Former Employee, more than 1 year",Was going to school and they were flexible.,"They let me do whatever I wanted, have none.",,o,o,o,5,5,5,5,5.0,,https://www.glassdoor.com/Reviews/P-C-Richard-and-Son-Reviews-E4425.htm,2019-04-29, ACE,
4.0,P.C. Richard & Son,"Current Employee, more than 10 years","Family owner and operated , family values",Very strict product lines  always a new push product every couple of months,,v,v,v,4,4,2,3,3.0,,https://www.glassdoor.com/Reviews/P-C-Richard-and-Son-Reviews-E4425.htm,2019-06-13, Assistant Manager,
5.0,Relaxed Place to Work,"Former Employee, more than 1 year","Easy shifts, good commission, caring and knowledgeable managers.",Will have to work weekends and nights most of the time,,v,v,v,,,,,,,https://www.glassdoor.com/Reviews/P-C-Richard-and-Son-Reviews-E4425.htm,2019-04-13, Sales Associate,
4.0,Property Management,"Former Employee, more than 1 year",Always busy and plenty of overtime.,Working during the winter in New York can get rough.,,v,v,v,3,3,3,2,4.0,,https://www.glassdoor.com/Reviews/P-C-Richard-and-Son-Reviews-E4425.htm,2019-05-02, Maintenance Mechanic,
4.0,Its a paycheck,"Former Employee, more than 3 years",Commission is a bonus on sales,Management only cares about numbers,,o,o,o,2,2,2,2,1.0,,https://www.glassdoor.com/Reviews/P-C-Richard-and-Son-Reviews-E4425.htm,2019-04-14, Cashier,
4.0,Sales,Former Employee,"Growth potential, good source of income",if no sales not much commission,,o,o,o,3,2,3,3,4.0,,https://www.glassdoor.com/Reviews/P-C-Richard-and-Son-Reviews-E4425.htm,2019-10-02, Sales,
2.0,fair sometimes a little extra,"Former Employee, less than 1 year",new  eledctronic gadgets to sell,Power struggle between manages and supervisors,,o,o,o,2,2,1,1,3.0,,https://www.glassdoor.com/Reviews/P-C-Richard-and-Son-Reviews-E4425.htm,2019-10-21, ACE Team Member,
3.0,Salary,Current Employee,"flexibility with work hours, benefits are great","raises are scarce, and no opportunity for growth.",,o,o,o,,,,,,,https://www.glassdoor.com/Reviews/P-C-Richard-and-Son-Reviews-E4425.htm,2019-05-16, Help Desk,
3.0,Decent Pay,"Former Employee, more than 1 year",Decent Pay for the work.,"Hectic schedule, no set routine",,v,r,r,3,3,3,3,2.0,,https://www.glassdoor.com/Reviews/P-C-Richard-and-Son-Reviews-E4425.htm,2019-11-27, Sales,
1.0,"Fast paced, top management completely disconnected from the sales force.  Policies change without warning.","Former Employee, more than 1 year",Opportunity to make some money while looking for a stable position.,"Commission based place, payout changes every month.",,x,x,x,1,2,1,1,1.0,,https://www.glassdoor.com/Reviews/P-C-Richard-and-Son-Reviews-E4425.htm,2019-08-12, Anonymous Employee,
1.0,honesty integrity reliability they should take them down because it’s all B.S.,"Former Employee, more than 8 years",There is non don’t wast your time,Over worked and under paid,,x,r,v,1,1,1,1,1.0,,https://www.glassdoor.com/Reviews/P-C-Richard-and-Son-Reviews-E4425.htm,2019-08-01, Anonymous Employee,
1.0,Worst company in the world,"Former Employee, more than 1 year",There are absolutely no pros to work here. You will be expected to work 9 hour days and be paid for 6.5 or 7. There are no benefits. There are no incentives. You must make between 300-700 phone calls per day repeating the same mantra over and over and meet pretend targets they ensure only their favourites are able to meet. If you don't meet targets they will use the only incentive they have over you which is fear.,"Everything. Do not talk back. Do not state your point of view. Do not make suggestions on how to improve things. Sit back, repeat your opening over and over to 90 year old men and women with dementia, and beg for money. If you have any pride at all. Do not work here.",,v,r,x,1.0,1.0,1.0,1.0,1.0,,Reviews/Causeworx-Reviews-E936542.htm,2019-08-16, Fundraiser,
5.0,Very Satisfied,Current Employee,"Great Coaching and Training
Good work environment",None that i can think of. Its been a week since i started working here and i have been loving it so far,,v,v,v,5.0,5.0,5.0,5.0,5.0,,Reviews/Causeworx-Reviews-E936542.htm,2019-01-25, Anonymous Employee,
1.0,fundraiser,"Former Employee, more than 1 year",Good at tricking new people that they are good to have there,Their ad runs 24/7/365 because they cannot keep anyone! people are disposable. Since they are 3rd party it means they take a portion of the donation to keep for themselves. This means they are for profit! And they will send you home if they run out of calls or you aren't making goals that day. Get hired and then be told oh sorry we do not have any work right now.,,x,x,x,1.0,1.0,1.0,1.0,1.0,,Reviews/Causeworx-Reviews-E936542.htm,2019-03-03, Fundraiser,
1.0,Over all disappointing experience,"Former Employee, more than 1 year","Amazing coworkers, good cause, work from home.","Absolute terrible management, long hours and not enough pay.",,x,o,x,1.0,1.0,1.0,5.0,1.0,,Reviews/Causeworx-Reviews-E936542.htm,2019-01-07, Telefundraiser,
2.0,The Most Abusive and Sexist Place I've Ever Worked,"Former Employee, more than 8 years","Great benefits -- particularly for those who display longevity in the company, high pay for the title, comfortable chairs, and air conditioned offices.","Abuse of employees with a high work ethic, severe sexism, little to no tolerance for work / life balance for employees (for management, however, it seems to be highly encouraged), low pay for the hours worked, refusal to promote employees (in my almost ten years there, not one person was promoted in my entire department).",,x,r,v,1,4,2,1,3.0,,https://www.glassdoor.com/Reviews/Herbalife-Reviews-E37705.htm,2019-09-15, Coordinator,
4.0,Good to their people,"Former Employee, more than 3 years",The company really does value its people and the benefits were really competitive with the market.,It is not an easy industry to work in and the uncertainty can be off-putting to some.  Bonus payouts a few years back were awkward as well where they essentially said they will pay a nominal amount of bonuses at that point and then the rest a few years later (almost like retention bonuses for the whole company).  For a mature company that is not the kind of tactic employees want to see.,,v,x,r,,,,,,,https://www.glassdoor.com/Reviews/Herbalife-Reviews-E37705.htm,2019-03-10, Anonymous Employee,
2.0,"Good benefits, total lack of upper management skills or concern","Current Employee, more than 3 years","Good benefits, working remote opportunities, growing company","Lack of direction, no accountability for upper management, HR does not handle issues properly, company freely spends money in the wrong areas while poorly paying the people who work for them (corporate employees vs the Members).",,x,r,x,3,3,1,2,3.0,,https://www.glassdoor.com/Reviews/Herbalife-Reviews-E37705.htm,2019-12-26, Sourcing,
2.0,Nepotism,"Former Employee, more than 5 years",Provides Decent salary and benefits,"The IT department is disproportionate in hiring American workers VS Indians from India.  Thos is blatant cronyism and is ignored by senior management.  In fact a VERY high ranking individual in IT was asked to resign in 2017 as this came to light that kickback is were being made to several well placed directors and above.  Since then the practice e went underground for awhile but still persists shoving out well deserved ing american labor.
Management in IT from top to bottom practice this unfair a d illegal hiring practice.

Front line managers are uneducated and incompetent practicing intimidation and bullying  of workers instead ofeading them.",,x,x,r,1,4,1,2,1.0,,https://www.glassdoor.com/Reviews/Herbalife-Reviews-E37705.htm,2019-06-20, Senior Business Analyst,
5.0,Awesome Culture,"Current Employee, more than 1 year","Great leadership, vision and purpose!  This company really knows how to treat their employees.  Yes the success has been a bit taxing on our worklife balance but the management works with us on our schedules and personal needs!",I can't think of any Cons at this point.,,v,v,v,5,5,4,3,5.0,,https://www.glassdoor.com/Reviews/Herbalife-Reviews-E37705.htm,2019-01-08, Administrative,
2.0,Horrible Hours,Current Employee,"Management is trying. They want to improve employee satisfaction.
Revenue is growing - always easier to be in a growing company than a shrinking company.","They have implemented a ""Speed to Market"" program in Product Development and Operations. They are trying to bring product to market faster by increasing the amount of communications. What it means is meetings at 7 am and 8 pm on the same day are normal, and occurring multiple times per week. And everyone's time is spent in meetings rather than completing their tasks.
Product Development and Operations is under staffed and under resourced, and management doesn't want to admit it.",,x,r,v,1,3,2,1,3.0,,https://www.glassdoor.com/Reviews/Herbalife-Reviews-E37705.htm,2019-02-10, Director,
5.0,Great place to work!,"Current Employee, more than 5 years","Herbalife truly cares about the health of the customer, distributor and employee!",Do not get complacent in your role and stop learning.  No reason to promote if you don't take it upon yourself.,,v,v,v,4,5,4,5,4.0,,https://www.glassdoor.com/Reviews/Herbalife-Reviews-E37705.htm,2019-07-18, Finance,
5.0,BEST. COMPANY. EVER!,"Current Employee, less than 1 year","The Herbalife company culture, work-life balance, WFH days, somewhat flexible schedule (within reason), adequate compensation, facilities","Not that much of a con, but health and nutrition TRULY IS a big deal, so be ready to say goodbye to unhealthy habits at work!",,v,v,v,5,5,5,5,5.0,,https://www.glassdoor.com/Reviews/Herbalife-Reviews-E37705.htm,2019-02-15, Digital Marketing Specialist,
2.0,"Pays well, but there are reasons why","Current Employee, more than 8 years",Pays well.  Gym on-site.  Good health plan.  401(k) matching.  Some nice people. Free product.  Cafeteria.,No work-life balance.  Too many ineffective and abusive managers whose skill set is managing up.  Very political.  Wrong people are hired and promoted.  Many unhappy people who are looking for another job.  Morale is terrible.,,x,r,x,2,4,2,1,2.0,,https://www.glassdoor.com/Reviews/Herbalife-Reviews-E37705.htm,2019-06-03, Anonymous Employee,
5.0,Herbalife is a good company to work with.,"Former Employee, more than 10 years",Many people that I met were positive thinkers.,They should offer equal opportunities for all workers.,,v,v,v,4,3,3,3,3.0,,https://www.glassdoor.com/Reviews/Herbalife-Reviews-E37705.htm,2019-04-28, Independent Distributor,
4.0,Distributor,Current Employee,Flexibility of work. You can set your own hours,Hard to convince people. Hard to sell products sometimes.,,v,v,v,4,4,4,4,4.0,,https://www.glassdoor.com/Reviews/Herbalife-Reviews-E37705.htm,2019-02-14, Independent Distributor,
4.0,Excellent Intern Experience,"Current Employee, less than 1 year","Great work environment, very friendly employees.",MLM business model is questionable.,,o,o,o,5,5,5,5,3.0,,https://www.glassdoor.com/Reviews/Herbalife-Reviews-E37705.htm,2019-01-04, Summer Law Clerk,
5.0,Great benefits good environment,"Current Employee, more than 1 year","Pay, environment, Sr Management, training","No major cons, just salaries employee work more than the advice 40hrs a lot more",,v,r,v,5,5,4,4,5.0,,https://www.glassdoor.com/Reviews/Herbalife-Reviews-E37705.htm,2019-02-16, Supervisor,
5.0,Great company to work,"Former Employee, more than 8 years","Salary, company culture, people, facilities",I myself did not have much room for growth,,v,v,r,3,4,3,4,5.0,,https://www.glassdoor.com/Reviews/Herbalife-Reviews-E37705.htm,2019-01-11, User Experience Manager,
5.0,Marketing Specialist,"Current Employee, more than 5 years",Great values and team environment,Lack of opportunity growth within the company,,v,v,v,1,3,3,5,5.0,,https://www.glassdoor.com/Reviews/Herbalife-Reviews-E37705.htm,2019-05-09, Marketing Specialist,
5.0,Love it,"Current Employee, less than 1 year",Flex schedule and changing peoples lives,Not one complaint i have,,o,o,o,5,5,5,5,5.0,,https://www.glassdoor.com/Reviews/Herbalife-Reviews-E37705.htm,2019-09-18, Independent Contractor,
4.0,Great place to work,"Former Employee, more than 3 years",Free products. Competitive pay. Great benefits.,High turnover. Need more diversity in management,,v,v,v,4,5,2,3,3.0,,https://www.glassdoor.com/Reviews/Herbalife-Reviews-E37705.htm,2019-03-25, Manufacturing Technician,
